hgnc_symbol	entrezgene	ensembl_gene_id	logFC_LC	PValue_LC
LINC00595	100132987	ENSG00000230417	0.887855698	0.41445919
LINC00595	414243	ENSG00000230417	0.887855698	0.41445919
LINC00856	100132987	ENSG00000230417	0.887855698	0.41445919
LINC00856	414243	ENSG00000230417	0.887855698	0.41445919
LINC00858	170425	ENSG00000229404	0.273708061	0.805401355
LINC01048	103695431	ENSG00000230390	2.002929511	0.079391177
LINC01149	101929111	ENSG00000230174	0.96444666	0.412111997
LINC01159	102682016	ENSG00000229743	1.727984179	0.135548214
LINC01204	101927528	ENSG00000229563	2.499499107	0.076838247
LINC01264	104266963	ENSG00000229630	2.58189762	0.089955067
LINC01284	101926971	ENSG00000230317	-1.407352832	0.253905958
LINC01315	102723775	ENSG00000229891	2.132862878	0.027229863
LINC01381	106144568	ENSG00000230452	-0.960798202	0.401443821
LINC01433	728228	ENSG00000230176	1.792165049	0.110865454
LINC01435	103695365	ENSG00000229981	1.054204839	0.481845368
LINC01715	105378616	ENSG00000229388	0.360027266	0.626501836
LINC01721	400839	ENSG00000230133	0	1
LINC01734	339568	ENSG00000230324	1.245884891	0.291237781
LINC01739	105378769	ENSG00000229537	0	1
LINC01753	105378739	ENSG00000230250	1.245884891	0.291237781
LINC01756	101928460	ENSG00000230523	1.655098829	0.200991574
LINC01758	105378788	ENSG00000229639	0	1
LINC01790	101927431	ENSG00000230173	1.245884891	0.291237781
LINC01799	101060019	ENSG00000230525	-1.653134667	0.160015606
LINC01822	645949	ENSG00000229621	5.246451519	0.028437918
LINC01840	100874079	ENSG00000230215	0	1
LINC01972	105374293	ENSG00000230401	0.760478611	0.739647483
LINC01981	100996624	ENSG00000229243	0	1
LINC02028	285389	ENSG00000230102	0.454240058	0.518322867
LINC02069	101928992	ENSG00000229433	-1.373195932	0.236651776
LINC02264	105377391	ENSG00000229565	0	1
LINC02525	100507194	ENSG00000230269	9.839425886	0.004688458
MBD3L2	125997	ENSG00000230522	0	1
MBNL1-AS1	401093	ENSG00000229619	-1.298619426	0.040916482
MCHR2-AS1	728012	ENSG00000229315	0	1
MIR5689HG	106660610	ENSG00000229401	1.315821308	0.291237786
MYOSLID	105373853	ENSG00000229647	1.749521235	0.077233705
NAALADL2-AS3	100862679	ENSG00000230292	4.489045778	0.022974736
NFE4	58160	ENSG00000230257	4.644665767	0.002424504
NHS-AS1	100873920	ENSG00000230020	3.015637581	0.045114202
NKX1-2	390010	ENSG00000229544	6.632443467	7.1e-05
OGFR-AS1	101409261	ENSG00000229873	0.776177179	0.427995441
OR4F3	26683	ENSG00000230178	0	1
OR5H6	79295	ENSG00000230301	0	1
ORM1	5004	ENSG00000229314	2.371308403	0.06247449
PATL2	197135	ENSG00000229474	0.982555145	0.117131505
PET100	100131801	ENSG00000229833	0.033873704	0.957471902
PGA3	643834	ENSG00000229859	1.315821308	0.291237786
PIN1P1	5301	ENSG00000229359	1.210832045	0.282863056
POTEB2	100287399	ENSG00000230031	0	1
PPP5D1	100506012	ENSG00000230510	-0.877824308	0.16831528
PRAC2	360205	ENSG00000229637	2.47738874	0.117408282
PRAMEF25	645359	ENSG00000229571	0	1
PRAMEF25	441873	ENSG00000229571	0	1
PRPS1L1	221823	ENSG00000229937	1.915401894	0.097497804
PRR20C	729240	ENSG00000229665	0	1
PRRT3-AS1	100874032	ENSG00000230082	2.030313574	0.007497701
PSMG3-AS1	114796	ENSG00000230487	-0.577221253	0.29925511
RFPL4AL1	729974	ENSG00000229292	1.713319539	0.282863062
SACS-AS1	100506680	ENSG00000229558	-1.533187733	0.182686727
SFTA3	253970	ENSG00000229415	-1.505370689	0.041623388
SNORD56	26793	ENSG00000229686	0	1
SPATA31C1	441452	ENSG00000230246	-0.708691439	0.517119861
SPINK8	646424	ENSG00000229453	1.587982062	0.221871107
STEAP3-AS1	100874111	ENSG00000229867	1.476314084	0.067503677
SZT2-AS1	100873952	ENSG00000229372	2.956664793	0.020581222
TCERG1L-AS1	101927489	ENSG00000230098	2.20790252	0.15963276
TEX53	105376230	ENSG00000230054	0.72914172	0.532551961
THAP7-AS1	439931	ENSG00000230513	0.171834377	0.771586436
TOB1-AS1	400604	ENSG00000229980	0.347994589	0.617023061
TPI1P2	286016	ENSG00000230359	0.953104268	0.23087259
TPRG1-AS2	100874027	ENSG00000230115	0.623189499	0.626928498
TSPY8	728403	ENSG00000229549	0	1
UBE2DNL	100131816	ENSG00000229547	0	1
UBE2Q1-AS1	100874097	ENSG00000229780	2.812750482	0.008865067
USP17L1	401447	ENSG00000230549	0	1
USP17L25	728373	ENSG00000230430	0	1
USP17L26	728379	ENSG00000229579	0	1
VAV3-AS1	100873946	ENSG00000230489	0.351644286	0.770732009
XIST	7503	ENSG00000229807	3.3426892	0.032925027
XXYLT1-AS2	101410543	ENSG00000230266	-0.326558862	0.68912425
ZNF32-AS2	414208	ENSG00000230565	1.046548434	0.101265103
ZNF492	57615	ENSG00000229676	2.498161092	0.020697546
ZNF688	146542	ENSG00000229809	0.427835799	0.4249253
ZRANB2-AS2	100852410	ENSG00000229956	0.7603831	0.308304751
ABCA9-AS1	104355297	ENSG00000231749	3.471368279	0.021242689
AGBL5-AS1	100874031	ENSG00000231636	-0.022174139	0.980800355
AKAIN1	642597	ENSG00000231824	7.644636577	0.00310762
ANKRD63	100131244	ENSG00000230778	-1.209765147	0.192061263
ARHGAP26-IT1	100874372	ENSG00000230789	4.895490929	0.013023243
ARHGEF9-IT1	100874355	ENSG00000231729	3.586814405	0.044271277
CEACAM22P	388550	ENSG00000230666	0.404407371	0.681786939
CFAP97D1	284067	ENSG00000231256	-1.107898241	0.275972791
CLEC12A-AS1	400002	ENSG00000231560	2.487776269	0.043114381
CSMD2-AS1	402779	ENSG00000231163	3.735474355	0.036523057
CT47A4	728075	ENSG00000230594	0	1
CYP21A2	1589	ENSG00000231852	-0.442743494	0.633110155
DLEU2	8847	ENSG00000231607	1.922966062	0.00361899
DLG3-AS1	100873930	ENSG00000231651	1.555598203	0.071252631
EMBP1	647121	ENSG00000231752	-0.316836413	0.642595816
ENO1-AS1	100505975	ENSG00000230679	1.443782499	0.188829436
F10-AS1	104413892	ENSG00000231882	0.076289894	0.949445017
FAM225A	286333	ENSG00000231528	1.075558533	0.159755397
FAM25E	643479	ENSG00000231122	2.748350412	0.037684444
FAR2P4	440910	ENSG00000231431	5.832421827	0.005245149
FBXW4P1	26226	ENSG00000230701	0.801179011	0.21370231
FGF12-AS1	100873986	ENSG00000231383	1.245884891	0.291237781
FOXD3-AS1	100996301	ENSG00000230798	6.403989907	8.45e-05
FSIP2-AS1	107985781	ENSG00000231646	2.917456913	0.018836391
FTX	100302692	ENSG00000230590	2.580976772	0.014092406
GTF2IRD1P1	729156	ENSG00000230583	1.432580909	0.174873482
HAO2-IT1	100874270	ENSG00000230921	1.359740827	0.136291266
HAR1B	768097	ENSG00000231133	3.762894365	0.00785267
HLA-DPA1	3113	ENSG00000231389	-2.253703455	0.000176777
HS1BP3-IT1	100874343	ENSG00000231948	-1.382288778	0.079006336
HSBP1	3281	ENSG00000230989	0.761631617	0.255508772
IDH1-AS1	100507475	ENSG00000231908	0.896169442	0.279388417
IPO9-AS1	100873949	ENSG00000231871	0.830380058	0.226912971
KLF3-AS1	79667	ENSG00000231160	0.135827937	0.853782493
KRTAP21-3	100288323	ENSG00000231068	0	1
LEF1-AS1	641518	ENSG00000232021	2.838106507	0.005668386
LINC-PINT	378805	ENSG00000231721	1.469994262	0.021089358
LINC00160	54064	ENSG00000230978	1.885543083	0.199189901
LINC00210	100885798	ENSG00000231814	0	1
LINC00271	100131814	ENSG00000231028	0.128668701	0.865991986
LINC00278	100873962	ENSG00000231535	-0.974748493	0.201005815
LINC00309	150992	ENSG00000230923	1.228045103	0.393742085
LINC00332	100874127	ENSG00000230710	-3.450275119	0.05360817
LINC00395	100874157	ENSG00000231061	2.940972897	0.066672906
LINC00396	104355146	ENSG00000231428	-1.083293948	0.353213379
LINC00410	144776	ENSG00000231674	0.874412455	0.291237765
LINC00574	80069	ENSG00000231690	1.24244229	0.283788431
LINC00575	439934	ENSG00000231782	0	1
LINC00689	154822	ENSG00000231419	0.245853161	0.82047508
LINC00692	285326	ENSG00000230891	3.042172041	0.065327753
LINC00852	84657	ENSG00000231177	0.031691383	0.956164647
LINC01098	285501	ENSG00000231171	2.20715931	0.064953258
LINC01249	727982	ENSG00000231532	3.263854716	0.068288268
LINC01273	101927541	ENSG00000231742	1.268606807	0.112751183
LINC01305	285084	ENSG00000231453	2.385942669	0.045318355
LINC01307	104355286	ENSG00000231671	0	1
LINC01353	100506775	ENSG00000231507	-0.857432449	0.3405454
LINC01354	100506795	ENSG00000231768	-2.472289293	0.020299765
LINC01362	103283057	ENSG00000230817	3.486423399	0.052958773
LINC01445	102723605	ENSG00000231427	0	1
LINC01508	101927873	ENSG00000231107	-1.862401989	0.080458692
LINC01520	101929684	ENSG00000230962	0	1
LINC01593	107178918	ENSG00000231221	3.226054945	0.045608007
LINC01640	105373006	ENSG00000231253	-0.719479024	0.498365256
LINC01676	101928476	ENSG00000230768	1.167143674	0.291237776
LINC01704	646268	ENSG00000231666	2.255517774	0.081384927
LINC01720	440704	ENSG00000231175	0	1
LINC01750	643355	ENSG00000231437	-0.173164003	0.827321057
LINC01787	101928241	ENSG00000231987	-1.405984794	0.192061272
LINC01804	101926966	ENSG00000231031	3.230405578	0.028628746
LINC01807	101928765	ENSG00000232023	6.353003754	0.008984856
LINC01816	100133985	ENSG00000231327	0.952555074	0.243004759
LINC01817	105373683	ENSG00000231420	1.867949415	0.135548215
LINC01819	102723854	ENSG00000231826	-0.34675944	0.678973327
LINC01880	105373979	ENSG00000232002	0	1
LINC01891	105373934	ENSG00000231682	1.269319594	0.28087567
LINC02015	102724550	ENSG00000231574	1.616053033	0.090538506
LINC02090	105371562	ENSG00000230969	0.746926678	0.739647482
LINC02541	101927686	ENSG00000230943	0.55928414	0.663127669
LRRC8C-DT	400761	ENSG00000231999	0.005293798	0.993374714
LUARIS	100506895	ENSG00000231638	2.694942011	0.031628269
MEIS1-AS2	100873998	ENSG00000230749	0.999572027	0.441580257
MIR205HG	642587	ENSG00000230937	3.2640681	0.064453872
MIR4422HG	109729135	ENSG00000231090	0.625513424	0.739647476
OR5H1	26341	ENSG00000231192	0	1
OR5K2	402135	ENSG00000231861	0.188604588	0.850879695
PGM5P4-AS1	103344932	ENSG00000231943	-2.95565924	0.010827321
PHKA1-AS1	101928259	ENSG00000231944	3.356531141	0.023809981
PIK3CD-AS2	101929074	ENSG00000231789	0.655213573	0.350192776
PLSCR5	389158	ENSG00000231213	1.245884891	0.291237781
PPP1R2B	153743	ENSG00000231989	0.486302096	0.664351336
PRB4	5545	ENSG00000230657	13.27397592	0.003920605
PRH1	5554	ENSG00000231887	2.613973487	0.033408236
PSG1	5669	ENSG00000231924	6.229995099	0.01585209
RGPD4-AS1	729121	ENSG00000230651	2.712145977	0.059361223
RPL13AP17	399670	ENSG00000231322	-2.354631404	0.028005715
RPS18	6222	ENSG00000231500	0.945057137	0.198264142
SBK3	100130827	ENSG00000231274	-0.222330803	0.815747668
SETSIP	646817	ENSG00000230667	1.342660558	0.198548175
SGO1-AS1	101927829	ENSG00000231304	1.044036877	0.463433247
SGO1-AS1	100874028	ENSG00000231304	1.044036877	0.463433247
SNORD62B	692093	ENSG00000231587	0.869470778	0.348351627
SPRY4-AS1	101926941	ENSG00000231185	0.785944287	0.274109861
SRGAP2-AS1	100873165	ENSG00000230806	4.683327548	0.011081999
STMND1	401236	ENSG00000230873	-0.01500722	0.9925043
TAPBP	6892	ENSG00000231925	-0.4581002	0.277334
TCF7L1-IT1	100874334	ENSG00000231134	3.480178	0.02488601
TEX48	100505478	ENSG00000230601	2.483666	0.07822831
TMBIM7P	105375396	ENSG00000230927	1.765687	0.1422266
TRIM31-AS1	104533120	ENSG00000231226	2.498589	0.007068872
TSPAN19	144448	ENSG00000231738	0.4383399	0.8106098
TTTY3	114760	ENSG00000231141	0	1
TUBB4BP6	107987035	ENSG00000231166	0	1
USP17L10	100287144	ENSG00000231396	0	1
USP17L28	728400	ENSG00000231051	0	1
USP17L29	728405	ENSG00000231637	0	1
WASIR2	100132169	ENSG00000231439	3.486743	0.01497238
YY2	404281	ENSG00000230797	0.7661908	0.2059685
ZNF341-AS1	101929746	ENSG00000230753	1.207552	0.2246076
ZNF674-AS1	401588	ENSG00000230844	0.8896841	0.108047
AJM1	389813	ENSG00000232434	1.574173	0.02026525
ASCL5	647219	ENSG00000232237	0.8598866	0.3806024
ATP11A-AS1	100874205	ENSG00000232684	5.424384	0.002225818
BPESC1	60467	ENSG00000232416	1.315821	0.2912378
CCDC144NL-AS1	105369205	ENSG00000233098	1.089023	0.1443734
CCDC144NL-AS1	440416	ENSG00000233098	1.089023	0.1443734
CCDC144NL-AS1	339260	ENSG00000233098	1.089023	0.1443734
CFTR-AS1	111082987	ENSG00000232661	-2.892977	0.02320452
COL4A2-AS1	100874203	ENSG00000232814	-0.7094652	0.4572683
CYP1B1-AS1	285154	ENSG00000232973	-1.098948	0.1389941
DAOA-AS1	282706	ENSG00000232307	-1.535766	0.1920613
DEFA9P	449492	ENSG00000233238	1.315821	0.2912378
DEFB130A	245940	ENSG00000232948	0	1
DEFB130B	100133267	ENSG00000233050	0	1
DLGAP4-AS1	101926987	ENSG00000232907	0.8416211	0.2049349
DPYD-AS1	100873932	ENSG00000232878	3.474575	0.02918652
DSCR10	259234	ENSG00000233316	0.7381713	0.5111098
DYTN	391475	ENSG00000232125	-2.84132	0.02362303
ERVH48-1	90625	ENSG00000233056	1.605258	0.1166299
FAM238A	645528	ENSG00000233261	-0.1988512	0.8538403
GACAT1	104326057	ENSG00000232991	2.547287	0.09040949
GNG12-AS1	100289178	ENSG00000232284	1.061284	0.1663659
GOLGA8N	643699	ENSG00000232653	0.2670041	0.6785127
GPX1	2876	ENSG00000233276	-0.1367283	0.8428594
HCG25	414765	ENSG00000232940	1.176958	0.05750285
HLA-DQB2	3120	ENSG00000232629	-2.34045	0.007518735
HOXB-AS3	404266	ENSG00000233101	1.973474	0.06672741
IDI2-AS1	55853	ENSG00000232656	0.4509218	0.5625512
KCND3-IT1	100874295	ENSG00000232558	1.325438	0.3427289
KIAA1614-AS1	103344928	ENSG00000232586	2.288634	0.0393642
KIF26B-AS1	111216275	ENSG00000232192	1.655404	0.2547317
KIZ-AS1	101929591	ENSG00000232712	3.247168	0.01957347
KRTAP25-1	100131902	ENSG00000232263	0	1
LIF-AS1	110806283	ENSG00000232530	0.7997633	0.5624414
LINC00112	54089	ENSG00000232401	3.054726	0.02835359
LINC00327	100506697	ENSG00000232977	-0.561724	0.5357966
LINC00374	106144531	ENSG00000232954	-2.542197	0.04173215
LINC00442	348021	ENSG00000232685	3.05747	0.04831696
LINC00642	400238	ENSG00000233208	0.2234417	0.8540864
LINC00665	100506930	ENSG00000232677	2.092508	0.000224458
LINC00708	100507143	ENSG00000232170	1.331823	0.2912378
LINC00865	643529	ENSG00000232229	-0.7189549	0.2327113
LINC00867	100506126	ENSG00000232139	-0.8029034	0.4994673
LINC00892	100128420	ENSG00000233093	-0.7785853	0.2958476
LINC01007	100506527	ENSG00000233123	2.422847	0.0675458
LINC01031	101929184	ENSG00000232077	-1.789669	0.1039475
LINC01047	105616982	ENSG00000232225	1.714133	0.1355482
LINC01063	101929769	ENSG00000232065	1.593039	0.1029875
LINC01104	150577	ENSG00000232084	-2.173187	0.07244812
LINC01162	104355138	ENSG00000232790	1.989204	0.1355482
LINC01166	101927590	ENSG00000232903	-3.528849	0.007821387
LINC01271	101927586	ENSG00000233077	3.385574	0.00059526
LINC01399	104310353	ENSG00000233080	5.636094	0.01595424
LINC01450	101928744	ENSG00000232458	3.982849	0.01618754
LINC01517	283080	ENSG00000232624	2.34629	0.07304339
LINC01549	100505929	ENSG00000232560	1.80115	0.1700811
LINC01628	102724321	ENSG00000232688	1.245885	0.2912378
LINC01653	101929631	ENSG00000232100	1.20568	0.2912378
LINC01656	101927526	ENSG00000232655	1.300492	0.4604778
LINC01687	101927843	ENSG00000233215	4.193944	0.01783356
LINC01697	284825	ENSG00000232079	5.04312	0.003089157
LINC01700	101928435	ENSG00000232837	-0.694286	0.5649892
LINC01701	107985456	ENSG00000232212	3.7573	0.02109528
LINC01717	105372893	ENSG00000232812	4.220761	0.03933787
LINC01722	101929486	ENSG00000233048	1.14458	0.3093714
LINC01725	101927587	ENSG00000233008	-0.02374719	0.9776926
LINC01725	101927560	ENSG00000233008	-0.02374719	0.9776926
LINC01728	105372626	ENSG00000233277	3.173543	0.05948926
LINC01737	101927553	ENSG00000232964	0.8744125	0.2912378
LINC01755	105378738	ENSG00000233079	0	1
LINC01762	101929023	ENSG00000233154	0.01067931	0.990883
LINC01780	105378934	ENSG00000232650	1.192313	0.3861567
LINC01809	101928031	ENSG00000232548	0	1
LINC01826	107985818	ENSG00000232740	-0.4028141	0.835649
LINC01873	729348	ENSG00000232164	2.812417	0.0317146
LINC02022	105376955	ENSG00000232746	0.03611974	0.9735002
LINC02043	102724699	ENSG00000232233	3.916719	0.002361077
LINC02181	440390	ENSG00000232190	2.561371	0.05265318
LINC02518	105377957	ENSG00000232316	-4.012961	0.007822827
LMLN-AS1	100873947	ENSG00000232832	3.09797	0.02151969
LNCPRESS1	101927721	ENSG00000232301	1.956692	0.1355482
LYRM9	201229	ENSG00000232859	-0.7423913	0.1478186
MCTS1	28985	ENSG00000232119	0.9835966	0.06656832
MHENCR	100505771	ENSG00000232442	1.294561	0.04841923
MIR3936HG	553103	ENSG00000233006	0.3089732	0.5952734
MTRNR2L4	100463285	ENSG00000232196	1.003068	0.3587758
NALCN-AS1	100885778	ENSG00000233009	-1.214903	0.2266421
NCOA7-AS1	104355145	ENSG00000232131	6.503401	0.01217586
NDFIP2-AS1	100874208	ENSG00000232132	0	1
OR52I1	390037	ENSG00000232268	1.85652	0.1483659
OR5K1	26339	ENSG00000232382	1.245885	0.2912378
OSBPL10-AS1	100874206	ENSG00000232490	5.748057	0.005106415
OSTN-AS1	106480738	ENSG00000233308	1.264414	0.2877292
PET117	100303755	ENSG00000232838	0.07890211	0.8758741
PHGR1	644844	ENSG00000233041	1.878105	0.1746567
PLCE1-AS2	101927049	ENSG00000232913	2.81831	0.1048893
PRAMEF6	440561	ENSG00000232423	0	1
RAB6D	150786	ENSG00000233087	0.3143268	0.7983334
RAB9BP1	9366	ENSG00000232159	0	1
RAP2C-AS1	101928578	ENSG00000232160	-0.1716503	0.7565011
RFX3-AS1	101929302	ENSG00000232104	1.660921	0.06370027
RNF224	643596	ENSG00000233198	0.9838275	0.306892
RPL23AP87	388574	ENSG00000232938	-2.141766	0.08511054
RPS6KA2-IT1	100874353	ENSG00000232082	0.5518214	0.537791
SEC1P	653677	ENSG00000232871	-0.5407145	0.550296
SEMA3B-AS1	101928931	ENSG00000232352	-1.002871	0.1883221
SLC6A1-AS1	100874090	ENSG00000232287	-0.4841763	0.6479466
SLCO4A1-AS1	100127888	ENSG00000232803	0.598875	0.5500124
SMIM26	388789	ENSG00000232388	0.1834063	0.7335065
SNHG15	285958	ENSG00000232956	0.8987803	0.08985154
SNHG7	84973	ENSG00000233016	0.09247349	0.8357664
TEX50	730159	ENSG00000232113	0	1
TGFB2-AS1	728463	ENSG00000232480	-0.7608192	0.4703443
TMA7	51372	ENSG00000232112	0.02485352	0.965288
TMEM114	283953	ENSG00000232258	-3.277143	0.03093897
TMEM253	643382	ENSG00000232070	-0.982524	0.3081227
TNF	7124	ENSG00000232810	-0.6358805	0.3248123
TTTY19	252952	ENSG00000232419	0	1
TTTY20	252951	ENSG00000232808	0	1
UBE2E2-AS1	100505877	ENSG00000233153	-0.3576981	0.7723008
USP17L11	100287178	ENSG00000233136	0	1
USP17L13	100287238	ENSG00000232399	0	1
USP17L24	728369	ENSG00000232264	0	1
XXYLT1-AS1	100874528	ENSG00000233303	1.794869	0.1790288
ZBED9	114821	ENSG00000232040	0.4643923	0.514065
ZFY-AS1	107987337	ENSG00000233070	-1.381312	0.1397927
ANAPC1P1	100286979	ENSG00000233673	3.144667	0.02323386
AP1B1P1	23782	ENSG00000234479	1.315821	0.2912378
BACH1-IT3	54147	ENSG00000234293	4.704727	0.02378037
BTBD18	643376	ENSG00000233436	3.539913	0.01865373
C16orf82	162083	ENSG00000234186	0	1
C5orf58	133874	ENSG00000234511	1.914449	0.03704099
CCDC188	388849	ENSG00000234409	1.086813	0.222643
CCT6P3	643180	ENSG00000234585	1.300333	0.02371985
CHL1-AS1	101927193	ENSG00000234661	2.973433	0.02997207
CHRM3-AS1	100873984	ENSG00000234601	1.835279	0.1355482
CHRM3-AS2	100506915	ENSG00000233355	1.239966	0.09291168
CLDN34	100288814	ENSG00000234469	1.59255	0.1687059
CSN1S2AP	286828	ENSG00000234124	0	1
CTXN2	399697	ENSG00000233932	2.257138	0.1116327
CYP2T1P	171523	ENSG00000233622	1.844892	0.05848857
DDX11L10	100287029	ENSG00000233614	1.071933	0.4222904
DDX11L10	727856	ENSG00000233614	1.071933	0.4222904
DDX39B-AS1	106478957	ENSG00000234006	3.548909	0.006309095
DEFA10P	449493	ENSG00000233531	0	1
DEPDC1-AS1	101927220	ENSG00000234264	1.61983	0.1825377
DNM3-IT1	100874284	ENSG00000233540	-0.520869	0.6620741
DSCAM-IT1	100874326	ENSG00000233756	4.56373	0.03601885
ERI3-IT1	100874278	ENSG00000233602	3.000611	0.02662267
ERICH3-AS1	101927320	ENSG00000234497	1.359009	0.3955542
EZR-AS1	101409257	ENSG00000233893	1.725398	0.188808
FAM133B	257415	ENSG00000234545	0.2404729	0.5084683
FANK1-AS1	101410540	ENSG00000233409	3.947184	0.03399183
GPR158-AS1	100128811	ENSG00000233642	0	1
GTF2IP4	100093631	ENSG00000233369	-0.8386588	0.04953205
H2BFS	54145	ENSG00000234289	1.714133	0.1355482
HIST1H2BN	8341	ENSG00000233822	2.246757	0.001115829
HNRNPA1P30	101930748	ENSG00000233780	0.9335783	0.4378266
IFNA13	3447	ENSG00000233816	0	1
JRK	8629	ENSG00000234616	0.3825317	0.3399829
KBTBD13	390594	ENSG00000234438	-0.4164328	0.7193686
KCNQ5-IT1	100507381	ENSG00000233844	8.291789	0.00338821
KRTAP5-AS1	338651	ENSG00000233930	0.9365719	0.2138997
LINC00028	140875	ENSG00000233354	-0.3349548	0.7540534
LINC00284	121838	ENSG00000233725	0.5776658	0.6866495
LINC00462	100129597	ENSG00000233610	1.375303	0.2760235
