GeneID	GeneName	logFC	logCPM	F	PValue	FDR
ENSG00000225950	NTF4	-2.599018485	-0.78437586	2.743987388	0.12459866	0.239240652
ENSG00000225953	SATB2-AS1	-0.614605754	-3.170634987	0.441841824	0.519328209	0.653421707
ENSG00000225964	NRIR	-1.776392335	-2.455144366	4.212903763	0.063569397	0.150565509
ENSG00000225968	ELFN1	-0.967682325	1.340674496	2.062658372	0.177559395	0.307886671
ENSG00000225969	ABHD11-AS1	2.042155488	0.165782316	6.044882074	0.03087599	0.092165745
ENSG00000225972	MTND1P23	-0.740263301	0.394053385	1.500298463	0.245097265	0.387024516
ENSG00000225973	PIGBOS1	-0.071369188	2.646018001	0.049369181	0.828057355	0.889272385
ENSG00000225975	LINC01534	0.955106736	0.314433083	2.63489761	0.131582864	0.248863024
ENSG00000225978	HAR1A	2.45696183	0.93830727	6.833847464	0.023299816	0.076288234
ENSG00000225986	UBXN10-AS1	1.289414891	-0.754364471	2.394321821	0.148812738	0.271742611
ENSG00000226002	GTF2IP14	-1.056340818	-1.437373614	1.27485069	0.281837371	0.428088769
ENSG00000226009	KCNIP2-AS1	-3.593569031	-0.107695031	13.03562954	0.003812993	0.02392798
ENSG00000226015	CCT8P1	0.753894398	0.460831378	1.428816594	0.256000484	0.398766318
ENSG00000226029	LINC01772	-0.842572201	-0.111931453	2.899845172	0.115404882	0.226927446
ENSG00000226031	FGF13-AS1	-3.861323914	-1.593190233	39.33046605	4.96E-05	0.001817251
ENSG00000226038	PPIAP21	0.464902063	-3.050358896	0.755805473	0.402406517	0.548635298
ENSG00000226049	TLK2P1	-0.003562589	-1.950363443	3.45E-05	0.995414378	0.997067756
ENSG00000226051	ZNF503-AS1	0.016139813	-1.558951592	0.000390197	0.984578304	0.990179827
ENSG00000226054	MEMO1P1	0.103446935	-0.451867719	0.04671872	0.832656957	0.892398444
ENSG00000226055	PAICSP1	-1.249155545	-1.25153658	5.357022332	0.039998583	0.109578335
ENSG00000226067	LINC00623	-1.091150549	0.615185204	3.624138653	0.082236359	0.179603743
ENSG00000226074	PRSS44	1.163692461	-2.750511619	1.147093749	0.306098751	0.453625727
ENSG00000226091	LINC00937	2.383720012	-1.050535061	9.485930376	0.009969543	0.044143437
ENSG00000226124	FTCDNL1	-0.134358588	1.755554421	0.067110818	0.800164765	0.870579236
ENSG00000226137	BAIAP2-AS1	1.454063675	4.915093447	13.57406376	0.003340777	0.022068051
ENSG00000226145	KRT16P6	1.172188876	-2.465093576	0.708032718	0.417234011	0.562829993
ENSG00000226158	CLCP2	5.422536701	-0.630828108	6.472554105	0.026455341	0.082809002
ENSG00000226167	AP4B1-AS1	-0.653239919	-2.033752961	1.035907788	0.329688425	0.477672905
ENSG00000226174	TEX22	1.965139675	-1.068701628	13.67669664	0.003258786	0.021764853
ENSG00000226179	LINC00685	0.687447086	-1.044420652	1.29157808	0.278861289	0.424951949
ENSG00000226194	LINC02519	-1.405981284	-2.098085248	5.310598025	0.040723605	0.110891093
ENSG00000226200	SGMS1-AS1	-0.626650186	2.504001695	1.892061163	0.195143058	0.328874113
ENSG00000226221	RPL26P19	-0.338122782	-0.20026355	0.394131663	0.542388355	0.67359245
ENSG00000226232	NPIPB14P	0.060701904	-2.320690735	0.008442046	0.928372305	0.956347336
ENSG00000226237	GAS1RR	-3.470723381	0.726147	28.86723234	0.000193032	0.003952015
ENSG00000226243	RPL37AP1	-0.452914044	-1.045924476	0.513256791	0.488011662	0.627172525
ENSG00000226245	ZNF32-AS1	1.4291534	-2.072193601	3.506832529	0.086721522	0.18643506
ENSG00000226259	GTF2H2B	3.190062912	0.929510468	4.717399538	0.051538651	0.130189328
ENSG00000226278	PSPHP1	11.61757607	1.53157348	18.1296004	0.003197017	0.021485798
ENSG00000226284	ARPC3P1	1.066705226	-2.93979552	3.555161774	0.084838208	0.183615606
ENSG00000226287	TMEM191A	2.819743938	0.622092761	14.16106887	0.002902447	0.020283494
ENSG00000226306	NPY6R	-1.300839773	-2.295660494	1.982983199	0.185504565	0.317301998
ENSG00000226312	CFLAR-AS1	-2.346841038	-0.983387072	8.726309415	0.012543429	0.05098139
ENSG00000226314	ZNF192P1	-0.401723004	-0.488298179	0.233531112	0.637977915	0.750107183
ENSG00000226318	RPS3AP38	-1.336135055	-2.281131965	2.407812469	0.147773706	0.270504545
ENSG00000226327	RPSAP49	0.537782551	-2.397222695	0.92829249	0.355109327	0.50322899
ENSG00000226328	NUP50-AS1	0.776088543	2.324152375	3.424405516	0.090053528	0.191401485
ENSG00000226342	NMD3P1	-1.028645823	-2.91189139	2.032365698	0.180527412	0.311403399
ENSG00000226352	PSPC1-AS2	-0.251249608	-1.968557359	0.154588601	0.701371941	0.799070188
ENSG00000226360	RPL10AP6	0.810899743	0.678813385	2.396759582	0.148624301	0.271546932
ENSG00000226363	HAGLROS	0.953042464	-1.312662108	1.451314978	0.252499209	0.394754534
ENSG00000226383	LINC01876	-0.024748242	-1.587395541	0.000296895	0.986547622	0.991266187
ENSG00000226386	PARD3-AS1	0.167084549	-2.904288859	0.050463354	0.826196523	0.888662405
ENSG00000226393	IFNA20P	-1.362989446	-2.581053013	2.923322967	0.114094237	0.225044308
ENSG00000226413	OR8T1P	-2.475317195	-2.237277722	11.33050745	0.005925106	0.031843531
ENSG00000226415	TPI1P1	0.283912296	-0.076963541	0.275315941	0.609743308	0.727685751
ENSG00000226419	SLC16A1-AS1	-0.453261902	1.049433559	0.321601882	0.581535804	0.705610065
ENSG00000226450	CYP2D8P	0.490372526	-2.353658576	0.360203048	0.560022219	0.68792475
ENSG00000226453	LINC02542	0.033777872	-1.888720356	0.003667441	0.95274869	0.971130451
ENSG00000226457	RPL22P3	-1.025919523	-2.638693109	2.067435707	0.177097077	0.307590823
ENSG00000226469	ADAM1B	0.272189591	-1.12963488	0.159757162	0.696696261	0.79535576
ENSG00000226479	TMEM185B	0.249834574	4.554486575	0.697458646	0.420632999	0.565840636
ENSG00000226482	ADIPOQ-AS1	-9.039223366	0.477658521	32.34925361	0.000118392	0.002943637
ENSG00000226491	FTOP1	-3.088484326	-1.62275988	28.80002324	0.000194944	0.003963817
ENSG00000226493	RPL26P27	-0.853564383	-3.234248661	2.423316862	0.146590898	0.26899091
ENSG00000226496	LINC00323	0.192374908	-0.88756336	0.029777303	0.865992947	0.915323667
ENSG00000226508	LINC01918	-1.201335352	-3.27910937	1.058784256	0.324627031	0.472721226
ENSG00000226525	RPS7P10	0.382909485	0.03180399	0.439702465	0.52032266	0.654397874
ENSG00000226549	SCDP1	-5.237654701	-1.229838077	10.64677588	0.007144514	0.035947924
ENSG00000226564	FTH1P20	-0.373627353	1.295829629	0.60375963	0.45281806	0.59530255
ENSG00000226608	FTLP3	-3.055145719	2.026685666	15.86893624	0.001964789	0.016038101
ENSG00000226648	PLCG1-AS1	-0.535497981	-1.905941868	0.793569008	0.391260685	0.538847013
ENSG00000226660	TRBV2	-1.32113187	-2.594073695	1.893177097	0.195020863	0.32871299
ENSG00000226674	TEX41	-2.309068772	-0.292743775	16.39410533	0.001751843	0.014977326
ENSG00000226686	LINC01535	1.583770363	-0.322124679	3.869635347	0.07373417	0.166734714
ENSG00000226688	ENTPD1-AS1	-0.308560367	0.50538868	0.585705674	0.459487118	0.601419746
ENSG00000226696	LENG8-AS1	0.325448868	0.797509292	0.35376901	0.563495039	0.690667641
ENSG00000226709	FGF12-AS3	-1.240164747	-2.909753575	1.507315808	0.244060938	0.385846559
ENSG00000226711	FAM66C	1.05477529	1.360818045	2.665075519	0.12960274	0.246238945
ENSG00000226742	HSBP1L1	1.562764543	3.956479179	13.67538771	0.003259817	0.021765857
ENSG00000226752	CUTALP	-0.322973403	3.947373377	0.40662356	0.536165136	0.668213266
ENSG00000226763	SRRM5	2.138087578	0.177053092	10.25150651	0.007984679	0.038543768
ENSG00000226777	FAM30A	-3.09924338	-0.796891301	7.406151187	0.019170941	0.067310637
ENSG00000226781	TBCAP1	0.80127849	0.180008043	3.385695771	0.091672569	0.193779437
ENSG00000226784	PGAM4	-0.05999028	-3.232751405	0.006339015	0.93790835	0.962471319
ENSG00000226800	CACTIN-AS1	0.229564718	-2.149660281	0.165591789	0.691523293	0.791496779
ENSG00000226808	LINC00840	-3.860550058	-0.596433246	10.72521617	0.006990468	0.035483335
ENSG00000226823	SUGT1P1	-0.44795671	-1.043435734	0.199300658	0.663567098	0.771390121
ENSG00000226855	RPSAP17	-0.207380453	-2.72627346	0.138626811	0.716413437	0.809455843
ENSG00000226864	ATE1-AS1	0.341542252	-0.349178708	0.26971669	0.613360441	0.730613138
ENSG00000226887	ERVMER34-1	2.751704854	1.858245308	6.816443885	0.023441143	0.076563047
ENSG00000226891	LINC01359	-2.076111996	-0.53881876	11.03721918	0.006415361	0.033570329
ENSG00000226913	BSN-AS2	3.104494864	-2.332852974	8.499188498	0.013461214	0.053244042
ENSG00000226917	LINC01276	4.473690086	-1.396661291	4.189314325	0.064211008	0.151649363
ENSG00000226926	PDZPH1P	6.074517141	1.259943487	7.894978678	0.016319274	0.060493859
ENSG00000226937	CEP164P1	-1.950509903	-2.70156808	7.164383586	0.020799051	0.070961299
ENSG00000226942	IL9RP3	3.549111376	-1.500521281	16.31177538	0.001783358	0.015131616
ENSG00000226948	RPS4XP2	-0.985845515	-2.758665533	2.868184799	0.117202144	0.229418787
ENSG00000226950	DANCR	2.078245898	5.368859388	19.05027337	0.001013865	0.010744888
ENSG00000226964	RHEBP2	-0.426405267	-2.473472124	0.252011335	0.625125254	0.740003287
ENSG00000226976	COX6A1P2	0.961489981	0.484944202	3.918264777	0.072179678	0.164346859
ENSG00000226979	LTA	-0.481471553	-2.011494763	0.409241033	0.534878457	0.667349742
ENSG00000227001	NBPF2P	-0.723174531	-0.988862028	0.810948323	0.386290839	0.534186057
ENSG00000227036	LINC00511	3.047143486	0.890149532	8.338006992	0.014161083	0.055112982
ENSG00000227038	GTF2IP7	1.88612364	0.207985899	2.076894291	0.176186303	0.306343624
ENSG00000227039	ITGB2-AS1	-1.10377301	-0.594726972	2.796837756	0.121381957	0.234778134
ENSG00000227051	C14orf132	-2.229063745	4.77947411	8.454991502	0.013648954	0.053768899
ENSG00000227057	WDR46	0.95048588	5.358837541	11.5315866	0.005614495	0.030793785
ENSG00000227060	LINC00629	-2.25962291	-3.175093666	4.531434504	0.055622723	0.137284353
ENSG00000227063	RPL41P1	0.240615237	3.689391789	0.571588761	0.464817901	0.606310874
ENSG00000227097	RPS28P7	1.282394938	6.774749468	2.018139687	0.181943339	0.313138596
ENSG00000227110	LMCD1-AS1	0.264397491	-0.692729254	0.246610087	0.628818519	0.742862876
ENSG00000227117	HORMAD2-AS1	-5.975859939	-1.311476239	31.35498307	0.000135555	0.003194925
ENSG00000227124	ZNF717	-0.228433962	2.609121364	0.452041812	0.514634801	0.649466387
ENSG00000227165	WDR11-AS1	-1.230279682	-3.098186152	3.587286795	0.083614067	0.181713791
ENSG00000227183	HDGFP1	0.8632266	-0.81190198	2.907335975	0.114984683	0.226317169
ENSG00000227188	MGAT3-AS1	-5.263748548	-2.93166934	34.13878871	9.35E-05	0.00258058
ENSG00000227191	TRGC2	-0.763465917	-0.08812562	0.737257751	0.408063179	0.5542083
ENSG00000227199	ST7-AS1	-0.036524139	0.563454429	0.003669032	0.952738456	0.971130451
ENSG00000227201	CNN2P1	-1.202665206	-3.14623673	1.343370726	0.26991702	0.414438199
ENSG00000227212	PFN1P6	-0.370547599	-2.066419482	0.098357309	0.759419414	0.84090846
ENSG00000227214	HCG15	1.346686089	-0.770381858	2.100386331	0.173950168	0.303479954
ENSG00000227232	WASH7P	1.795612579	-0.165041143	9.420753495	0.010164097	0.044663703
ENSG00000227234	SPANXB1	5.570131954	-2.343192862	11.4142521	0.005793338	0.031383567
ENSG00000227256	MIS18A-AS1	1.323540806	-2.340400437	6.119839017	0.030040793	0.090294019
ENSG00000227258	SMIM2-AS1	-0.884346614	-1.762542214	2.834039178	0.119179753	0.23204342
ENSG00000227260	LINC01985	-2.413418663	-1.428312121	2.825367918	0.119688577	0.232649377
ENSG00000227262	HCG4B	0.379937819	-1.175682591	0.553873568	0.471657657	0.612518281
ENSG00000227268	KLLN	-1.341393681	1.029635523	4.186656464	0.064283792	0.151720755
ENSG00000227295	ELL2P1	0.226374536	-2.943997173	0.041625142	0.841898022	0.898516364
ENSG00000227337	RPL23AP43	0.562167741	-3.153533386	0.376955671	0.551176763	0.680439658
ENSG00000227345	PARG	-0.102339843	4.205143244	0.09518066	0.76320266	0.843699623
ENSG00000227347	HNRNPKP2	0.644356387	-2.207972157	1.210170965	0.293769647	0.440289417
ENSG00000227354	RBM26-AS1	-1.137752065	1.338308856	4.790426519	0.050034555	0.127668149
ENSG00000227361	RPS24P7	2.429857305	-2.877623916	4.281958981	0.061735412	0.147436305
ENSG00000227372	TP73-AS1	-0.506193158	4.522068012	2.390103844	0.149139499	0.272078073
ENSG00000227375	DLG1-AS1	2.738885207	-1.553930932	6.581699213	0.02545107	0.080811315
ENSG00000227376	FTH1P16	-0.346422347	0.494517992	0.451380839	0.51493657	0.649720579
ENSG00000227382	EIF4A2P2	0.215848504	-3.086450313	0.08894771	0.770833353	0.849211542
ENSG00000227392	HPN-AS1	5.107496425	-1.971413477	24.19058441	0.000400683	0.006133683
ENSG00000227398	KIF9-AS1	0.527863202	0.787335615	0.820846868	0.383503397	0.531717686
ENSG00000227403	LINC01806	2.168665477	1.316108444	4.98194305	0.046334639	0.121052084
ENSG00000227440	ATP5MC1P4	3.857344514	-1.49937431	11.2219527	0.00610122	0.032497345
ENSG00000227449	FGF7P6	-0.122033529	-2.711573879	0.014683286	0.905641969	0.942424145
ENSG00000227456	LINC00310	-2.610459791	-0.112532693	11.47686072	0.005697085	0.031053884
ENSG00000227467	LINC01537	-5.80285743	1.302056673	45.3834296	2.56E-05	0.001260042
ENSG00000227471	AKR1B15	-2.125037516	-0.142300786	3.332671928	0.093948872	0.196864248
ENSG00000227473	TSSK5P	0.874034802	-1.595230637	1.197530999	0.296183596	0.442994339
ENSG00000227477	STK4-AS1	0.525075265	-1.195511825	1.003910761	0.336961381	0.485054761
ENSG00000227500	SCAMP4	1.120758823	6.243510155	14.38200136	0.00275529	0.019609826
ENSG00000227502	LINC01268	-0.296548517	-2.190773221	0.143121656	0.712080732	0.806513793
ENSG00000227507	LTB	0.143609452	1.163960203	0.028435556	0.869015232	0.917124877
ENSG00000227508	LINC01624	-4.39049105	-2.221981053	28.73056465	0.000196945	0.003988088
ENSG00000227525	RPL7P6	0.540237586	-1.537610448	0.838753865	0.378538232	0.527139272
ENSG00000227533	SLC2A1-AS1	0.822265644	-0.476408308	1.124061279	0.310782966	0.458396996
ENSG00000227536	SOCS5P4	0.088079497	-2.437837409	0.018447356	0.894308722	0.93444547
ENSG00000227543	SPAG5-AS1	-0.196817376	0.038166975	0.161700461	0.694961201	0.79399823
ENSG00000227560	RPS15AP30	5.484281885	-1.696025397	7.747753089	0.017121536	0.062438049
ENSG00000227582	ADGRF5P1	-2.685923909	-2.388368272	8.391666848	0.013923392	0.054477406
ENSG00000227617	CERS6-AS1	1.369848341	-2.893244185	2.235108239	0.161805634	0.288584311
ENSG00000227620	ALG1L8P	1.911294265	-2.31080356	3.510826833	0.086563938	0.186178583
ENSG00000227630	LINC01132	0.203611808	-0.637482323	0.138011371	0.717012932	0.80991113
ENSG00000227638	HNRNPA1P14	-0.13090485	-3.22830801	0.031274775	0.862701758	0.913112199
ENSG00000227694	RPL23AP74	-0.026239305	-2.485286354	0.002466503	0.961241447	0.976085046
ENSG00000227695	DNMBP-AS1	0.567308715	-1.029242022	0.303804752	0.592043646	0.713400117
ENSG00000227765	MYL12BP2	1.212698782	-2.956634969	2.989721348	0.110486468	0.220217817
ENSG00000227766	HCG4P5	1.710972501	1.970604269	1.810519479	0.204348944	0.340054357
ENSG00000227811	FAM212B-AS1	-1.092267443	-2.481201163	1.243132033	0.287602821	0.434125747
ENSG00000227825	SLC9A7P1	-1.060353577	-0.591908793	2.3159537	0.15503537	0.279615546
ENSG00000227848	SUCLA2-AS1	0.888359457	-1.46011112	2.778143987	0.122507747	0.236253338
ENSG00000227855	DPY19L2P3	0.123701659	0.673614469	0.014862096	0.905072239	0.942010419
ENSG00000227879	PSPC1P1	1.200047334	-1.985606176	2.444358143	0.145004781	0.266972581
ENSG00000227888	FAM66A	1.15570851	-2.353896845	1.004851008	0.336744353	0.484946995
ENSG00000227906	SNAP25-AS1	1.655981879	-2.725841652	2.692094177	0.12786152	0.243983771
ENSG00000227939	RPL3P2	0.115847097	-0.412159045	0.04674557	0.832609684	0.892398444
ENSG00000227953	LINC01341	1.440037346	-0.076158298	6.417244314	0.026982305	0.083969478
ENSG00000227954	TARID	-0.153991369	-2.56081044	0.020455689	0.888744433	0.930834333
ENSG00000227963	RBM15-AS1	1.591477555	-1.111920689	6.760385634	0.023903373	0.077479141
ENSG00000227973	PIN4P1	1.033794269	-2.983679545	2.046951484	0.179090405	0.309694382
ENSG00000227986	TRIM60P18	0.599475846	-0.082642422	1.571538705	0.234844339	0.375098596
ENSG00000227999	MTND5P1	-1.390192736	-1.693632275	1.924992342	0.191578583	0.324614828
ENSG00000228013	IL6R-AS1	-1.821252116	-1.974652197	3.954807545	0.071037793	0.162570292
ENSG00000228016	RAPGEF4-AS1	-4.818388307	-2.388615829	17.80040858	0.001302809	0.012470751
ENSG00000228022	HCG20	2.17610435	-2.140159817	5.643544126	0.035851611	0.101823402
ENSG00000228057	SEC63P1	-0.075736171	-0.375486309	0.014243125	0.907059629	0.94302621
ENSG00000228058	LINC01736	-3.641107216	-1.923198053	8.474962131	0.01356374	0.053563884
ENSG00000228063	LYPLAL1-AS1	-1.978138525	-1.808142346	9.537862144	0.009817679	0.043760971
ENSG00000228065	LINC01515	0.503479271	1.059516665	0.470892596	0.506162581	0.642513082
ENSG00000228071	RPL7P47	-0.120312022	-2.079993384	0.053056539	0.821869649	0.885666278
ENSG00000228074	UBBP5	1.848423389	-2.760873299	1.489982417	0.246631538	0.38862818
ENSG00000228078	HLA-U	0.507452245	-2.015214214	0.615864993	0.44843639	0.591338119
ENSG00000228109	MELTF-AS1	2.232616809	1.601685334	6.804497896	0.023538744	0.07676069
ENSG00000228110	ST13P19	0.197249967	-2.972582866	0.043588232	0.838269877	0.895610695
ENSG00000228126	FALEC	1.051995018	-2.281249178	1.819729922	0.203281052	0.338915983
ENSG00000228139	LINC01402	-2.1842132	-2.636890911	8.728304881	0.012535701	0.05098139
ENSG00000228146	CASP16P	3.041587478	-1.076387747	18.154548	0.001212078	0.011951281
ENSG00000228149	RPL3P1	-0.726946127	-3.082215247	1.80871072	0.204559521	0.34035896
ENSG00000228158	TLE1P1	-3.141769591	-1.05661452	25.55625049	0.000320558	0.005413791
ENSG00000228168	HNRNPA1P21	2.074462844	-1.619880031	5.961258025	0.031840787	0.093924378
ENSG00000228175	GEMIN8P4	2.229836813	0.090483107	14.7209385	0.002546271	0.018676705
ENSG00000228203	RNF144A-AS1	-0.515624083	-0.079464084	0.843858163	0.377140852	0.525933873
ENSG00000228217	PNRC2P1	-0.040669724	-0.963323432	0.001030065	0.974946295	0.984294036
ENSG00000228218	ATF4P3	-0.172767092	-2.631697547	0.07786599	0.785159793	0.859518103
ENSG00000228221	LINC00578	0.100563546	-1.859277412	0.017524034	0.89697052	0.936337343
ENSG00000228223	HCG11	-2.245316069	3.926265452	15.55430474	0.002106972	0.016713148
ENSG00000228224	NACAP1	0.528685426	-1.45021135	0.893922625	0.363838563	0.511974758
ENSG00000228232	GAPDHP1	2.759159214	3.034656563	3.974500304	0.070431566	0.161514945
ENSG00000228252	COL6A4P2	1.146116126	-2.700212026	2.322241886	0.154524022	0.278937463
ENSG00000228253	MT-ATP8	-0.50758665	9.427332613	1.758028997	0.210577436	0.347727717
ENSG00000228278	ORM2	1.056278492	-1.214717723	0.727701437	0.411026591	0.55706429
ENSG00000228288	PCAT6	3.325141581	2.860356285	20.15365429	0.000819786	0.009512745
ENSG00000228290	TBX18-AS1	-4.558558789	-2.530239303	22.91269365	0.000497788	0.006961318
ENSG00000228300	C19orf24	1.783953103	5.022694338	18.61127402	0.001105813	0.011288701
ENSG00000228307	OR2S1P	-5.124931918	-0.815972266	27.89538474	0.000222987	0.004273915
ENSG00000228314	CYP4F29P	-0.339084748	1.002837135	0.059047531	0.812283179	0.878898149
ENSG00000228315	GUSBP11	0.669228575	-0.039018315	0.828070977	0.381488449	0.529726041
ENSG00000228331	RPL17P43	-0.310544929	-3.267934471	0.151706822	0.704018584	0.800425782
ENSG00000228340	MIR646HG	-1.373975829	-1.730281935	4.48688457	0.056658565	0.138834677
ENSG00000228350	CELSR3-AS1	2.373986829	-2.443284984	16.48590251	0.001717474	0.01483671
ENSG00000228393	LINC01004	1.09566282	0.200067533	2.64506646	0.130911421	0.247957458
ENSG00000228397	LINC01635	-0.92151362	-2.889276921	0.995148762	0.338993662	0.487240376
ENSG00000228409	CCT6P1	0.240262014	1.486043123	0.245011963	0.629921068	0.743604603
ENSG00000228439	TSTD3	-0.594263632	0.969309659	1.735133067	0.213372423	0.351217174
ENSG00000228451	SDAD1P1	0.162999487	2.139381329	0.043332812	0.838737033	0.896021151
ENSG00000228474	OST4	0.827677512	7.089506031	4.781646474	0.050212562	0.127976899
ENSG00000228486	C2orf92	-0.102935184	1.123847697	0.027553058	0.871043308	0.918912224
ENSG00000228492	RAB11FIP1P1	-1.032792796	0.475851322	1.694999563	0.218390808	0.356636978
ENSG00000228495	LINC01013	-3.563171518	-1.088404273	10.71825602	0.007003977	0.035513779
ENSG00000228499	TMSB10P1	1.067177329	-2.48446297	0.658644617	0.433498606	0.577523198
ENSG00000228502	EEF1A1P11	0.781884311	2.360052973	1.174941022	0.300567622	0.447521044
ENSG00000228544	CCDC183-AS1	0.925415267	0.565392016	2.505032921	0.140550895	0.261228361
ENSG00000228589	SPCS2P4	0.407869362	-0.31804386	0.602107153	0.453421723	0.595741371
ENSG00000228594	FNDC10	2.524698927	3.679548445	16.16536355	0.001841069	0.015414979
ENSG00000228612	HK2P1	1.649365867	-2.372376508	1.617120337	0.228583657	0.367711836
ENSG00000228623	ZNF883	0.659469809	1.809304564	0.438442377	0.520910049	0.654910035
ENSG00000228624	HDAC2-AS2	0.011619503	-1.027925239	0.000324459	0.985937084	0.991027498
